63,1,Artes Plásticas,9910,0,Artes Plásticas,Artes Plásticas,Artes Plásticas,Artes Plásticas,,,1
64,1,Diseño,9910,0,Diseño,Diseño,Diseño,Diseño,,,1
65,1,Fotografía,9910,0,Fotografía,Fotografía,Fotografía,Fotografía,,,1
66,1,Catálogos,9910,0,Catálogos,Catálogos,Catálogos,Catálogos,,,1
67,1,Cine - Fotografía - Audiovisuales,9914,0,Cine - Fotografía - Audiovisuales,Cine - Fotografía - Audiovisuales,Cine - Fotografía - Audiovisuales,Cine - Fotografía - Audiovisuales,,,1
68,1,Física,9912,0,Física,Física,Física,Física,,,1
69,1,Matemáticas,9912,0,Matemáticas,Matemáticas,Matemáticas,Matemáticas,,,1
70,1,Biología,9912,0,Biología,Biología,Biología,Biología,,,1
71,1,Salud,998,0,Salud,Salud,Salud,Salud,,,1
72,1,Odontología,998,0,Odontología,Odontología,Odontología,Odontología,,,1
73,1,Derechos Humanos,995,0,Derechos Humanos,Derechos Humanos,Derechos Humanos,Derechos Humanos,,,1
74,1,Naturaleza,996,0,Naturaleza,Naturaleza,Naturaleza,Naturaleza,,,1
75,1,Ecosistemas,996,0,Ecosistemas,Ecosistemas,Ecosistemas,Ecosistemas,,,1
76,1,Ecología Humana,996,0,Ecología Humana,Ecología Humana,Ecología Humana,Ecología Humana,,,1
77,1,Ecología Urbana,996,0,Ecología Urbana,Ecología Urbana,Ecología Urbana,Ecología Urbana,,,1
78,1,Estética,9910,0,Estética,Estética,Estética,Estética,,,1
79,1,Derecho,9914,0,Derecho,Derecho,Derecho,Derecho,,,1
80,1,Ecología,9914,0,Ecología,Ecología,Ecología,Ecología,,,1
81,1,Economía - Administración,9914,0,Economía - Administración,Economía - Administración,Economía - Administración,Economía - Administración,,,1
82,1,Educación,9914,0,Educación,Educación,Educación,Educación,,,1
83,1,Filosofía - Ética,9914,0,Filosofía - Ética,Filosofía - Ética,Filosofía - Ética,Filosofía - Ética,,,1
84,1,Filosofía de la ciencia,9914,0,Filosofía de la ciencia,Filosofía de la ciencia,Filosofía de la ciencia,Filosofía de la ciencia,,,1
85,1,Género,9914,0,Género,Género,Género,Género,,,1
86,1,Historia - Geografía,9914,0,Historia - Geografía,Historia - Geografía,Historia - Geografía,Historia - Geografía,,,1
87,1,Danza,9910,0,Danza,Danza,Danza,Danza,,,1
88,1,Literatura Infantil,999,0,Literatura Infantil,Literatura Infantil,Literatura Infantil,Literatura Infantil,,,1
89,1,Música,9910,0,Música,Música,Música,Música,,,1
90,1,Cine,9910,0,Cine,Cine,Cine,Cine,,,1
91,1,Judaísmo,9911,0,Judaísmo,Judaísmo,Judaísmo,Judaísmo,,,1
92,1,Teatro,9910,0,Teatro,Teatro,Teatro,Teatro,,,1
93,1,Historia,995,0,Historia,Historia,Historia,Historia,,,1
94,1,Ética Empresarial,993,0,Ética Empresarial,Ética Empresarial,Ética Empresarial,Ética Empresarial,,,1
95,1,Mitologías,9911,0,Mitologías,Mitologías,Mitologías,Mitologías,,,1
96,1,Teología,9911,0,Teología,Teología,Teología,Teología,,,1
97,1,Teología Cristiana,9911,0,Teología Cristiana,Teología Cristiana,Teología Cristiana,Teología Cristiana,,,1
98,1,Mística,9911,0,Mística,Mística,Mística,Mística,,,1
99,1,Historia de la Filosofía,992,0,Historia de la Filosofía,Historia de la Filosofía,Historia de la Filosofía,Historia de la Filosofía,,,1
100,1,Filosofía de la Religión,992,0,Filosofía de la Religión,Filosofía de la Religión,Filosofía de la Religión,Filosofía de la Religión,,,1
101,1,Historia de las Religiones,9911,0,Historia de las Religiones,Historia de las Religiones,Historia de las Religiones,Historia de las Religiones,,,1
102,1,Historia del Arte,9910,0,Historia del Arte,Historia del Arte,Historia del Arte,Historia del Arte,,,1
103,1,Teodicea,992,0,Teodicea,Teodicea,Teodicea,Teodicea,,,1
104,1,Psicología Cognitiva,994,0,Psicología Cognitiva,Psicología Cognitiva,Psicología Cognitiva,Psicología Cognitiva,,,1
105,1,Biblioteca Escolar,994,0,Biblioteca Escolar,Biblioteca Escolar,Biblioteca Escolar,Biblioteca Escolar,,,1
106,1,Química,9912,0,Química,Química,Química,Química,,,1
107,1,Psicología,994,0,Psicología,Psicología,Psicología,Psicología,,,1
108,1,Psicología Evolutiva,994,0,Psicología Evolutiva,Psicología Evolutiva,Psicología Evolutiva,Psicología Evolutiva,,,1
109,1,Salud,994,0,Salud,Salud,Salud,Salud,,,1
110,1,Educación de Adultos,994,0,Educación de Adultos,Educación de Adultos,Educación de Adultos,Educación de Adultos,,,1
111,1,Globalización,995,0,Globalización,Globalización,Globalización,Globalización,,,1
112,1,Filosofía Política,995,0,Filosofía Política,Filosofía Política,Filosofía Política,Filosofía Política,,,1
113,1,Ecología Política,996,0,Ecología Política,Ecología Política,Ecología Política,Ecología Política,,,1
114,1,Sociología Política,995,0,Sociología Política,Sociología Política,Sociología Política,Sociología Política,,,1
115,1,Sociología,997,0,Sociología,Sociología,Sociología,Sociología,,,1
116,1,Política Exterior,995,0,Política Exterior,Política Exterior,Política Exterior,Política Exterior,,,1
117,1,Comunicación,9913,0,Comunicación,Comunicación,Comunicación,Comunicación,,,1
118,1,Historia,9913,0,Historia,Historia,Historia,Historia,,,1
119,1,Género,9913,0,Género,Género,Género,Género,,,1
120,1,Administración,9913,0,Administración,Administración,Administración,Administración,,,1
121,1,Geometría,9912,0,Geometría,Geometría,Geometría,Geometría,,,1
122,1,Derecho de Familia,991,0,Derecho de Familia,Derecho de Familia,Derecho de Familia,Derecho de Familia,,,1
123,1,Economía,9913,0,Economía,Economía,Economía,Economía,,,1
124,1,Antropología,9913,0,Antropología,Antropología,Antropología,Antropología,,,1
125,1,Sociología,9913,0,Sociología,Sociología,Sociología,Sociología,,,1
126,1,Semiótica,992,0,Semiótica,Semiótica,Semiótica,Semiótica,,,1
127,1,Veterinaria,998,0,Veterinaria,Veterinaria,Veterinaria,Veterinaria,,,1
128,1,Narrativa,999,0,Narrativa,Narrativa,Narrativa,Narrativa,,,1
129,1,Humanismo,992,0,Humanismo,Humanismo,Humanismo,Humanismo,,,1
130,1,Psicología,9913,0,Psicología,Psicología,Psicología,Psicología,,,1
131,1,Psicoanálisis,9913,0,Psicoanálisis,Psicoanálisis,Psicoanálisis,Psicoanálisis,,,1
132,1,Psicología Educativa,994,0,Psicología Educativa,Psicología Educativa,Psicología Educativa,Psicología Educativa,,,1
133,1,Política Educativa,994,0,Política Educativa,Política Educativa,Política Educativa,Política Educativa,,,1
134,1,Historia de la Educación,994,0,Historia de la Educación,Historia de la Educación,Historia de la Educación,Historia de la Educación,,,1
135,1,Poesía,994,0,Poesía,Poesía,Poesía,Poesía,,,1
136,1,Linguística,9913,0,Linguística,Linguística,Linguística,Linguística,,,1
137,1,Filosofía de la Educación,994,0,Filosofía de la Educación,Filosofía de la Educación,Filosofía de la Educación,Filosofía de la Educación,,,1
138,1,Filosofia de la Religión,9911,0,Filosofia de la Religión,Filosofia de la Religión,Filosofia de la Religión,Filosofia de la Religión,,,1
139,1,Política de Paz,995,0,Política de Paz,Política de Paz,Política de Paz,Política de Paz,,,1
140,1,Estética,9913,0,Estética,Estética,Estética,Estética,,,1
141,1,Geografía,9913,0,Geografía,Geografía,Geografía,Geografía,,,1
142,1,Derecho Financiero,991,0,Derecho Financiero,Derecho Financiero,Derecho Financiero,Derecho Financiero,,,1
143,1,Derecho Mercantil,991,0,Derecho Mercantil,Derecho Mercantil,Derecho Mercantil,Derecho Mercantil,,,1
144,1,Política,9913,0,Política,Política,Política,Política,,,1
145,1,Educación Artística,994,0,Educación Artística,Educación Artística,Educación Artística,Educación Artística,,,1
146,1,Educación Musical,994,0,Educación Musical,Educación Musical,Educación Musical,Educación Musical,,,1
147,1,Sociología de la Educación,994,0,Sociología de la Educación,Sociología de la Educación,Sociología de la Educación,Sociología de la Educación,,,1
148,1,Didáctica del Lenguaje,994,0,Didáctica del Lenguaje,Didáctica del Lenguaje,Didáctica del Lenguaje,Didáctica del Lenguaje,,,1
149,1,Educación Ambiental,994,0,Educación Ambiental,Educación Ambiental,Educación Ambiental,Educación Ambiental,,,1
150,1,Metodología del Estudio,994,0,Metodología del Estudio,Metodología del Estudio,Metodología del Estudio,Metodología del Estudio,,,1
151,1,Educación y Medios,994,0,Educación y Medios,Educación y Medios,Educación y Medios,Educación y Medios,,,1
152,1,Filosofía del Derecho,992,0,Filosofía del Derecho,Filosofía del Derecho,Filosofía del Derecho,Filosofía del Derecho,,,1
153,1,Geología,9912,0,Geología,Geología,Geología,Geología,,,1
154,1,Investigacion,996,0,Investigacion,Investigacion,Investigacion,Investigacion,,,1
155,1,Metodología,9913,0,Metodología,Metodología,Metodología,Metodología,,,1
156,1,Neurología,998,0,Neurología,Neurología,Neurología,Neurología,,,1
157,1,Política y Cultura,995,0,Política y Cultura,Política y Cultura,Política y Cultura,Política y Cultura,,,1
158,1,Educación Universitaria,994,0,Educación Universitaria,Educación Universitaria,Educación Universitaria,Educación Universitaria,,,1
159,1,Teoría Jurídica,991,0,Teoría Jurídica,Teoría Jurídica,Teoría Jurídica,Teoría Jurídica,,,1
160,1,Ética,992,0,Ética,Ética,Ética,Ética,,,1
161,1,Oncología,998,0,Oncología,Oncología,Oncología,Oncología,,,1
162,1,Educación en Salud,994,0,Educación en Salud,Educación en Salud,Educación en Salud,Educación en Salud,,,1
163,1,Educación en Informática,994,0,Educación en Informática,Educación en Informática,Educación en Informática,Educación en Informática,,,1
164,1,Educación Cooperativa,994,0,Educación Cooperativa,Educación Cooperativa,Educación Cooperativa,Educación Cooperativa,,,1
165,1,Género Testimonio,997,0,Género Testimonio,Género Testimonio,Género Testimonio,Género Testimonio,,,1
166,1,Género Comunicación,997,0,Género Comunicación,Género Comunicación,Género Comunicación,Género Comunicación,,,1
167,1,Género Literatura,997,0,Género Literatura,Género Literatura,Género Literatura,Género Literatura,,,1
168,1,Género Economía,997,0,Género Economía,Género Economía,Género Economía,Género Economía,,,1
169,1,Género Política,997,0,Género Política,Género Política,Género Política,Género Política,,,1
170,1,Género Educación,997,0,Género Educación,Género Educación,Género Educación,Género Educación,,,1
171,1,Género Psicología,997,0,Género Psicología,Género Psicología,Género Psicología,Género Psicología,,,1
172,1,Fenomenología,992,0,Fenomenología,Fenomenología,Fenomenología,Fenomenología,,,1
173,1,Género Historia,997,0,Género Historia,Género Historia,Género Historia,Género Historia,,,1
174,1,Género Filosofía,997,0,Género Filosofía,Género Filosofía,Género Filosofía,Género Filosofía,,,1
175,1,Antropología Filosófica,992,0,Antropología Filosófica,Antropología Filosófica,Antropología Filosófica,Antropología Filosófica,,,1
176,1,Literatura – Linguística,9914,0,Literatura – Linguística,Literatura – Linguística,Literatura – Linguística,Literatura – Linguística,,,1
177,1,Música - Teatro - Danza,9914,0,Música - Teatro - Danza,Música - Teatro - Danza,Música - Teatro - Danza,Música - Teatro - Danza,,,1
178,1,Pensamiento y Cultura,9914,0,Pensamiento y Cultura,Pensamiento y Cultura,Pensamiento y Cultura,Pensamiento y Cultura,,,1
179,1,Política,9914,0,Política,Política,Política,Política,,,1
180,1,Psicología - Psicoanálisis - Psiquiatría,9914,0,Psicología - Psicoanálisis - Psiquiatría,Psicología - Psicoanálisis - Psiquiatría,Psicología - Psicoanálisis - Psiquiatría,Psicología - Psicoanálisis - Psiquiatría,,,1
181,1,Legislación Informática,991,0,Legislación Informática,Legislación Informática,Legislación Informática,Legislación Informática,,,1
182,1,Derecho Disciplinario,991,0,Derecho Disciplinario,Derecho Disciplinario,Derecho Disciplinario,Derecho Disciplinario,,,1
183,1,Informática,9912,0,Informática,Informática,Informática,Informática,,,1
184,1,Derecho Arbitral,991,0,Derecho Arbitral,Derecho Arbitral,Derecho Arbitral,Derecho Arbitral,,,1
185,1,Ingeniería Civil,9915,0,Ingeniería Civil,Ingeniería Civil,Ingeniería Civil,Ingeniería Civil,,,1
186,1,Educación Infantil,994,0,Educación Infantil,Educación Infantil,Educación Infantil,Educación Infantil,,,1
187,1,Oftalmología y Optometría,998,0,Oftalmología y Optometría,Oftalmología y Optometría,Oftalmología y Optometría,Oftalmología y Optometría,,,1
188,1,Anatomía,998,0,Anatomía,Anatomía,Anatomía,Anatomía,,,1
189,1,Evaluación,994,0,Evaluación,Evaluación,Evaluación,Evaluación,,,1
190,1,Educación Rural,994,0,Educación Rural,Educación Rural,Educación Rural,Educación Rural,,,1
191,1,Farmacología,998,0,Farmacología,Farmacología,Farmacología,Farmacología,,,1
192,1,Filosofía Analítica,992,0,Filosofía Analítica,Filosofía Analítica,Filosofía Analítica,Filosofía Analítica,,,1
193,1,Historia,9916,0,Historia,Historia,Historia,Historia,,,1
194,1,Sociología,9916,0,Sociología,Sociología,Sociología,Sociología,,,1
195,1,Política,9916,0,Política,Política,Política,Política,,,1
196,1,Derechos Humanos,9914,0,Derechos Humanos,Derechos Humanos,Derechos Humanos,Derechos Humanos,,,1
197,1,Educación en Valores,994,0,Educación en Valores,Educación en Valores,Educación en Valores,Educación en Valores,,,1
198,1,Medicina,9914,0,Medicina,Medicina,Medicina,Medicina,,,1
199,1,Filosofía y Literatura,992,0,Filosofía y Literatura,Filosofía y Literatura,Filosofía y Literatura,Filosofía y Literatura,,,1
200,1,Ingeniería Electrónica,9915,0,Ingeniería Electrónica,Ingeniería Electrónica,Ingeniería Electrónica,Ingeniería Electrónica,,,1
201,1,Cirugía,998,0,Cirugía,Cirugía,Cirugía,Cirugía,,,1
202,1,Capacitación,994,0,Capacitación,Capacitación,Capacitación,Capacitación,,,1
203,1,Educación en Ciencia,994,0,Educación en Ciencia,Educación en Ciencia,Educación en Ciencia,Educación en Ciencia,,,1
204,1,Textos Escolares,994,0,Textos Escolares,Textos Escolares,Textos Escolares,Textos Escolares,,,1
205,1,Derecho de Internet,991,0,Derecho de Internet,Derecho de Internet,Derecho de Internet,Derecho de Internet,,,1
206,1,Neumología,998,0,Neumología,Neumología,Neumología,Neumología,,,1
207,1,Epidemiología,998,0,Epidemiología,Epidemiología,Epidemiología,Epidemiología,,,1
208,1,Obstetricia,998,0,Obstetricia,Obstetricia,Obstetricia,Obstetricia,,,1
209,1,Pediatría,998,0,Pediatría,Pediatría,Pediatría,Pediatría,,,1
210,1,Derecho,997,0,Derecho,Derecho,Derecho,Derecho,,,1
211,1,Educación Física,994,0,Educación Física,Educación Física,Educación Física,Educación Física,,,1
212,1,Ciencias Básicas,9914,0,Ciencias Básicas,Ciencias Básicas,Ciencias Básicas,Ciencias Básicas,,,1
213,1,Bioingeniería,9915,0,Bioingeniería,Bioingeniería,Bioingeniería,Bioingeniería,,,1
214,1,Ingeniería Ambiental,9915,0,Ingeniería Ambiental,Ingeniería Ambiental,Ingeniería Ambiental,Ingeniería Ambiental,,,1
215,1,Derecho De Las Telecomunicaciones,991,0,Derecho De Las Telecomunicaciones,Derecho De Las Telecomunicaciones,Derecho De Las Telecomunicaciones,Derecho De Las Telecomunicaciones,,,1
216,1,Fisioterapia,998,0,Fisioterapia,Fisioterapia,Fisioterapia,Fisioterapia,,,1
217,1,Derecho Registral,991,0,Derecho Registral,Derecho Registral,Derecho Registral,Derecho Registral,,,1
218,1,Ingeniería Mecánica,9915,0,Ingeniería Mecánica,Ingeniería Mecánica,Ingeniería Mecánica,Ingeniería Mecánica,,,1
219,1,Ingeniería,9914,0,Ingeniería,Ingeniería,Ingeniería,Ingeniería,,,1
220,1,Ingeniería De Sistemas,9915,0,Ingeniería De Sistemas,Ingeniería De Sistemas,Ingeniería De Sistemas,Ingeniería De Sistemas,,,1
221,1,Ingeniería Industrial,9915,0,Ingeniería Industrial,Ingeniería Industrial,Ingeniería Industrial,Ingeniería Industrial,,,1
222,1,Ingeniería Hidráulica,9915,0,Ingeniería Hidráulica,Ingeniería Hidráulica,Ingeniería Hidráulica,Ingeniería Hidráulica,,,1
223,1,Derecho Alternativo,991,0,Derecho Alternativo,Derecho Alternativo,Derecho Alternativo,Derecho Alternativo,,,1
224,1,Derecho Urbanístico,991,0,Derecho Urbanístico,Derecho Urbanístico,Derecho Urbanístico,Derecho Urbanístico,,,1
225,1,Ingeniería Agrícola,9915,0,Ingeniería Agrícola,Ingeniería Agrícola,Ingeniería Agrícola,Ingeniería Agrícola,,,1
226,1,Cardiología,998,0,Cardiología,Cardiología,Cardiología,Cardiología,,,1
227,1,Psiquiatría,998,0,Psiquiatría,Psiquiatría,Psiquiatría,Psiquiatría,,,1
228,1,Filosofía Del Lenguaje,992,0,Filosofía Del Lenguaje,Filosofía Del Lenguaje,Filosofía Del Lenguaje,Filosofía Del Lenguaje,,,1
229,1,Sin Clasificar,,1,Sin Clasificar,Sin Clasificar,Sin Clasificar,Sin Clasificar,,,1
